67.66391293493807,67.66391293493807,67.66391293493807,67.66391293493807,67.66391293493807,67.66391293493807,67.66391293493807,67.66391293493807,67.66391293493807,67.66391293493807
69.76739971886583,69.76739971886583,69.76739971886583,69.76739971886583,69.76739971886583,69.76739971886583,69.76739971886583,69.76739971886583,69.76739971886583,69.76739971886583
71.02048519575769,71.02048519575769,71.02048519575769,71.02048519575769,71.02048519575769,71.02048519575769,71.02048519575769,71.02048519575769,71.02048519575769,71.02048519575769
20.28756965220401,20.28756965220401,20.28756965220401,20.28756965220401,20.28756965220401,20.28756965220401,20.28756965220401,20.28756965220401,20.28756965220401,20.28756965220401
37.87914287278298,37.87914287278298,37.87914287278298,37.87914287278298,37.87914287278298,37.87914287278298,37.87914287278298,37.87914287278298,37.87914287278298,37.87914287278298
77.320869772262,77.320869772262,77.320869772262,77.320869772262,77.320869772262,77.320869772262,77.320869772262,77.320869772262,77.320869772262,77.320869772262
81.29224427512749,81.29224427512749,81.29224427512749,81.29224427512749,81.29224427512749,81.29224427512749,81.29224427512749,81.29224427512749,81.29224427512749,81.29224427512749
82.42000691916289,82.42000691916289,82.42000691916289,82.42000691916289,82.42000691916289,82.42000691916289,82.42000691916289,82.42000691916289,82.42000691916289,82.42000691916289
92.51336650985996,92.51336650985996,92.51336650985996,92.51336650985996,92.51336650985996,92.51336650985996,92.51336650985996,92.51336650985996,92.51336650985996,92.51336650985996
88.8156989506641,88.8156989506641,88.8156989506641,88.8156989506641,88.8156989506641,88.8156989506641,88.8156989506641,88.8156989506641,88.8156989506641,88.8156989506641
33.45830832285978,33.45830832285978,33.45830832285978,33.45830832285978,33.45830832285978,33.45830832285978,33.45830832285978,33.45830832285978,33.45830832285978,33.45830832285978
53.374908429479895,53.374908429479895,53.374908429479895,53.374908429479895,53.374908429479895,53.374908429479895,53.374908429479895,53.374908429479895,53.374908429479895,53.374908429479895
51.225287668107974,51.225287668107974,51.225287668107974,51.225287668107974,51.225287668107974,51.225287668107974,51.225287668107974,51.225287668107974,51.225287668107974,51.225287668107974
48.58091705398637,48.58091705398637,48.58091705398637,48.58091705398637,48.58091705398637,48.58091705398637,48.58091705398637,48.58091705398637,48.58091705398637,48.58091705398637
24.97299330810496,24.97299330810496,24.97299330810496,24.97299330810496,24.97299330810496,24.97299330810496,24.97299330810496,24.97299330810496,24.97299330810496,24.97299330810496
84.32710177056084,84.32710177056084,84.32710177056084,84.32710177056084,84.32710177056084,84.32710177056084,84.32710177056084,84.32710177056084,84.32710177056084,84.32710177056084
73.35533278550875,73.35533278550875,73.35533278550875,73.35533278550875,73.35533278550875,73.35533278550875,73.35533278550875,73.35533278550875,73.35533278550875,73.35533278550875
58.729128759240496,58.729128759240496,58.729128759240496,58.729128759240496,58.729128759240496,58.729128759240496,58.729128759240496,58.729128759240496,58.729128759240496,58.729128759240496
49.75487775013739,49.75487775013739,49.75487775013739,49.75487775013739,49.75487775013739,49.75487775013739,49.75487775013739,49.75487775013739,49.75487775013739,49.75487775013739
27.03112401364059,27.03112401364059,27.03112401364059,27.03112401364059,27.03112401364059,27.03112401364059,27.03112401364059,27.03112401364059,27.03112401364059,27.03112401364059
75.13275714937674,75.13275714937674,75.13275714937674,75.13275714937674,75.13275714937674,75.13275714937674,75.13275714937674,75.13275714937674,75.13275714937674,75.13275714937674
22.540180288022235,22.540180288022235,22.540180288022235,22.540180288022235,22.540180288022235,22.540180288022235,22.540180288022235,22.540180288022235,22.540180288022235,22.540180288022235
44.93106276733066,44.93106276733066,44.93106276733066,44.93106276733066,44.93106276733066,44.93106276733066,44.93106276733066,44.93106276733066,44.93106276733066,44.93106276733066
96.70011193500345,96.70011193500345,96.70011193500345,96.70011193500345,96.70011193500345,96.70011193500345,96.70011193500345,96.70011193500345,96.70011193500345,96.70011193500345
